policy_id,claim_id,customer_age,customer_gender,customer_state,vehicle_make,vehicle_model,vehicle_year,claim_date,claim_type,claim_amount,deductible,claim_status,annual_premium,is_fraud
POL000752,CLM00000752,53,M,NC,Toyota,Truck,2010,2025-04-09 16:00:29.415798,Comprehensive,1455.77,2500,Approved,1241.88,False
POL000753,CLM00000753,35,F,OH,Honda,Truck,2014,2023-09-19 16:00:29.415798,Uninsured Motorist,8957.64,250,Under Investigation,1292.76,False
POL000754,CLM00000754,66,M,CA,Audi,Truck,2022,2024-12-22 16:00:29.415798,Collision,2927.97,250,Under Investigation,1759.09,False
POL000755,CLM00000755,56,M,GA,Chevrolet,Sedan,2018,2024-01-03 16:00:29.415798,Collision,3003.68,250,Under Investigation,1248.59,False
POL000756,CLM00000756,49,F,NY,Nissan,Hatchback,2022,2024-09-12 16:00:29.415798,Collision,16795.73,250,Under Investigation,1083.61,False
POL000757,CLM00000757,41,F,FL,Ford,Truck,2018,2025-05-10 16:00:29.415798,Liability,1016.33,500,Approved,1457.07,False
POL000758,CLM00000758,40,M,OH,Mercedes,SUV,2013,2024-02-11 16:00:29.415798,Liability,3699.01,250,Approved,1282.66,False
POL000759,CLM00000759,79,F,FL,Hyundai,Truck,2012,2024-06-05 16:00:29.415798,Liability,2489.59,250,Approved,1262.19,False
POL000760,CLM00000760,49,M,GA,Toyota,Coupe,2010,2023-11-12 16:00:29.415798,Uninsured Motorist,5076.67,500,Approved,1263.35,False
POL000761,CLM00000761,54,M,IL,Toyota,Truck,2011,2025-02-03 16:00:29.415798,Liability,20523.6,500,Denied,1207.92,False
POL000762,CLM00000762,29,M,PA,Nissan,Sedan,2017,2025-02-04 16:00:29.415798,Comprehensive,1627.43,2500,Denied,1486.11,False
POL000763,CLM00000763,66,M,NY,Ford,Convertible,2010,2023-09-19 16:00:29.415798,Collision,900.19,1000,Under Investigation,1242.76,False
POL000764,CLM00000764,72,M,GA,BMW,Truck,2017,2023-11-08 16:00:29.415798,Uninsured Motorist,1327.0,250,Approved,1782.15,False
POL000765,CLM00000765,30,F,GA,Toyota,Convertible,2022,2024-04-07 16:00:29.415798,Collision,2361.81,250,Pending,1267.33,False
POL000766,CLM00000766,40,M,CA,BMW,Coupe,2016,2023-09-12 16:00:29.415798,Liability,3178.71,250,Approved,1202.62,False
POL000767,CLM00000767,42,M,NC,Mercedes,SUV,2017,2025-01-06 16:00:29.415798,Uninsured Motorist,3342.68,2500,Approved,1057.18,False
POL000768,CLM00000768,52,F,PA,Nissan,Convertible,2021,2023-06-20 16:00:29.415798,Personal Injury Protection,18081.8,250,Approved,1380.49,True
POL000769,CLM00000769,58,M,NY,Ford,Hatchback,2015,2024-04-08 16:00:29.415798,Comprehensive,15136.12,1000,Under Investigation,1516.08,False
POL000770,CLM00000770,47,F,IL,Ford,Truck,2021,2025-01-03 16:00:29.415798,Liability,10970.3,500,Approved,1185.23,True
POL000771,CLM00000771,34,F,IL,Kia,Coupe,2023,2025-04-17 16:00:29.415798,Liability,36843.65,2500,Pending,1104.95,True
POL000772,CLM00000772,66,F,TX,Hyundai,Coupe,2018,2024-06-12 16:00:29.415798,Comprehensive,6796.06,500,Pending,1551.5,True
POL000773,CLM00000773,79,M,GA,Chevrolet,Convertible,2012,2024-07-04 16:00:29.415798,Comprehensive,9030.43,250,Under Investigation,1725.25,False
POL000774,CLM00000774,37,M,OH,Chevrolet,SUV,2019,2023-12-14 16:00:29.415798,Personal Injury Protection,6665.97,250,Approved,962.26,False
POL000775,CLM00000775,65,M,CA,Audi,Sedan,2013,2023-08-10 16:00:29.415798,Liability,5658.45,250,Under Investigation,1338.83,False
POL000776,CLM00000776,42,F,PA,Honda,Truck,2022,2025-01-20 16:00:29.415798,Liability,4422.22,1000,Under Investigation,1317.91,False
POL000777,CLM00000777,39,M,IL,Nissan,Coupe,2015,2025-05-01 16:00:29.415798,Collision,2004.49,1000,Approved,1150.89,False
POL000778,CLM00000778,30,F,NY,Mercedes,SUV,2017,2025-02-25 16:00:29.415798,Uninsured Motorist,856.81,2500,Approved,1230.85,False
POL000779,CLM00000779,76,M,TX,Ford,Hatchback,2014,2024-01-28 16:00:29.415798,Uninsured Motorist,2615.85,500,Approved,1329.81,True
POL000780,CLM00000780,36,F,NY,Hyundai,Coupe,2012,2023-09-06 16:00:29.415798,Collision,5248.9,250,Approved,1433.93,False
POL000781,CLM00000781,66,M,CA,BMW,SUV,2015,2025-05-07 16:00:29.415798,Uninsured Motorist,3204.34,250,Approved,1608.87,False
POL000782,CLM00000782,53,M,OH,Nissan,Sedan,2013,2024-03-28 16:00:29.415798,Comprehensive,1027.27,250,Pending,1279.63,False
POL000783,CLM00000783,29,M,TX,Audi,Sedan,2018,2025-04-24 16:00:29.415798,Uninsured Motorist,2525.3,250,Approved,1195.52,False
POL000784,CLM00000784,78,F,TX,Nissan,Coupe,2022,2025-01-28 16:00:29.415798,Uninsured Motorist,2397.06,1000,Approved,1361.8,False
POL000785,CLM00000785,58,F,NC,Audi,Coupe,2012,2023-09-25 16:00:29.415798,Collision,2800.76,500,Pending,1453.64,False
POL000786,CLM00000786,36,M,PA,Ford,Convertible,2013,2024-12-24 16:00:29.415798,Personal Injury Protection,4870.32,500,Approved,1230.84,False
POL000787,CLM00000787,29,M,TX,Honda,Truck,2016,2023-07-06 16:00:29.415798,Uninsured Motorist,6040.6,2500,Under Investigation,1260.87,False
POL000788,CLM00000788,26,F,NC,Audi,SUV,2016,2024-05-14 16:00:29.415798,Uninsured Motorist,1807.95,1000,Approved,1272.5,True
POL000789,CLM00000789,24,F,NC,Ford,Coupe,2021,2024-11-20 16:00:29.415798,Personal Injury Protection,7951.54,250,Approved,1843.53,False
POL000790,CLM00000790,45,F,CA,Ford,Truck,2021,2024-08-05 16:00:29.415798,Collision,9243.15,500,Approved,1113.65,False
POL000791,CLM00000791,31,M,FL,Honda,Convertible,2013,2025-04-01 16:00:29.415798,Personal Injury Protection,4106.4,500,Approved,1032.2,False
POL000792,CLM00000792,48,F,NY,Chevrolet,Truck,2015,2024-06-07 16:00:29.415798,Collision,5795.0,1000,Approved,1019.12,False
POL000793,CLM00000793,69,M,OH,Nissan,Coupe,2021,2023-08-03 16:00:29.415798,Comprehensive,7976.31,2500,Under Investigation,1697.37,False
POL000794,CLM00000794,36,F,MI,Toyota,Sedan,2022,2024-10-24 16:00:29.415798,Collision,994.61,2500,Approved,1094.12,False
POL000795,CLM00000795,75,M,NY,Toyota,SUV,2012,2025-03-18 16:00:29.415798,Comprehensive,8558.94,250,Under Investigation,1192.08,False
POL000796,CLM00000796,64,F,TX,BMW,SUV,2015,2024-05-08 16:00:29.415798,Comprehensive,1352.81,2500,Approved,1438.51,False
POL000797,CLM00000797,33,F,OH,BMW,Sedan,2021,2023-06-06 16:00:29.415798,Collision,1491.14,500,Approved,1052.44,False
POL000798,CLM00000798,70,F,IL,Toyota,Coupe,2011,2024-07-28 16:00:29.415798,Liability,3627.46,2500,Denied,1602.11,False
POL000799,CLM00000799,22,F,FL,Mercedes,SUV,2017,2024-10-07 16:00:29.415798,Collision,349.31,250,Approved,1744.78,False
POL000800,CLM00000800,52,F,IL,Toyota,Coupe,2011,2023-09-10 16:00:29.415798,Uninsured Motorist,3553.26,500,Under Investigation,1035.89,False
POL000801,CLM00000801,29,M,IL,BMW,Convertible,2020,2024-08-10 16:00:29.415798,Uninsured Motorist,7956.79,2500,Pending,1208.69,False
POL000802,CLM00000802,42,F,PA,Hyundai,Coupe,2016,2024-05-29 16:00:29.415798,Liability,574.83,2500,Under Investigation,968.89,False
POL000803,CLM00000803,69,F,NY,BMW,Truck,2018,2025-03-05 16:00:29.415798,Comprehensive,8857.41,1000,Approved,1757.55,False
POL000804,CLM00000804,76,F,MI,Mercedes,Sedan,2010,2024-09-06 16:00:29.415798,Liability,1482.1,250,Approved,1521.72,False
POL000805,CLM00000805,38,M,CA,Nissan,Coupe,2017,2025-05-18 16:00:29.415798,Uninsured Motorist,3666.02,2500,Denied,1043.5,False
POL000806,CLM00000806,53,F,MI,Toyota,Convertible,2016,2023-10-28 16:00:29.415798,Liability,1713.73,1000,Under Investigation,1102.19,False
POL000807,CLM00000807,70,M,IL,Honda,Hatchback,2015,2024-08-12 16:00:29.415798,Collision,5286.54,500,Approved,1474.54,False
POL000808,CLM00000808,40,F,TX,Hyundai,Sedan,2015,2023-11-21 16:00:29.415798,Liability,8307.78,1000,Approved,1073.32,False
POL000809,CLM00000809,33,F,FL,Ford,SUV,2015,2024-11-09 16:00:29.415798,Comprehensive,5693.1,1000,Approved,1121.16,False
POL000810,CLM00000810,74,M,GA,Mercedes,Truck,2018,2025-03-21 16:00:29.415798,Collision,2969.11,2500,Approved,1536.76,False
POL000811,CLM00000811,56,F,MI,BMW,SUV,2011,2024-02-25 16:00:29.415798,Personal Injury Protection,1852.23,2500,Approved,1459.57,False
POL000812,CLM00000812,62,M,IL,Honda,Convertible,2010,2025-02-13 16:00:29.415798,Uninsured Motorist,2781.37,2500,Approved,1201.1,False
POL000813,CLM00000813,70,M,FL,Audi,Convertible,2022,2024-11-26 16:00:29.415798,Uninsured Motorist,5744.35,1000,Under Investigation,1668.22,False
POL000814,CLM00000814,59,F,OH,Chevrolet,SUV,2021,2024-10-01 16:00:29.415798,Liability,5944.77,500,Pending,1486.01,False
POL000815,CLM00000815,75,M,NY,Toyota,Sedan,2015,2024-09-12 16:00:29.415798,Collision,5171.03,250,Denied,1307.74,False
POL000816,CLM00000816,56,F,NC,Chevrolet,SUV,2019,2024-08-13 16:00:29.415798,Personal Injury Protection,826.68,1000,Approved,1444.32,True
POL000817,CLM00000817,31,F,PA,Mercedes,Coupe,2020,2025-01-20 16:00:29.415798,Collision,2913.11,2500,Approved,1414.44,False
POL000818,CLM00000818,48,M,FL,Audi,SUV,2017,2024-02-23 16:00:29.415798,Uninsured Motorist,1582.2,250,Pending,1174.16,False
POL000819,CLM00000819,75,M,TX,Audi,Truck,2012,2024-04-19 16:00:29.415798,Collision,5796.03,500,Pending,1864.45,False
POL000820,CLM00000820,22,M,TX,Audi,Truck,2021,2024-01-31 16:00:29.415798,Personal Injury Protection,1387.18,250,Pending,1676.32,False
POL000821,CLM00000821,52,M,FL,Ford,Hatchback,2019,2023-08-21 16:00:29.415798,Liability,4684.68,2500,Under Investigation,1112.88,False
POL000822,CLM00000822,40,F,TX,Mercedes,Truck,2010,2024-03-05 16:00:29.415798,Comprehensive,2248.04,1000,Approved,1423.36,False
POL000823,CLM00000823,46,F,NY,Nissan,SUV,2018,2024-08-28 16:00:29.415798,Collision,455.28,1000,Under Investigation,1220.79,False
POL000824,CLM00000824,60,M,TX,Chevrolet,Truck,2022,2024-01-29 16:00:29.415798,Comprehensive,7562.52,2500,Approved,1158.48,False
POL000825,CLM00000825,28,F,MI,Nissan,Sedan,2022,2024-09-11 16:00:29.415798,Uninsured Motorist,2906.52,1000,Approved,1067.2,False
POL000826,CLM00000826,35,F,NC,Honda,Truck,2010,2024-12-28 16:00:29.415798,Liability,10678.39,2500,Denied,1419.2,False
POL000827,CLM00000827,64,F,TX,Kia,Coupe,2012,2025-02-07 16:00:29.415798,Liability,563.8,1000,Approved,1431.79,False
POL000828,CLM00000828,29,F,NC,Hyundai,Sedan,2017,2025-04-08 16:00:29.415798,Collision,2227.15,1000,Approved,1299.94,False
POL000829,CLM00000829,26,M,IL,Hyundai,Hatchback,2023,2024-06-16 16:00:29.415798,Liability,2400.89,1000,Approved,1534.39,False
POL000830,CLM00000830,27,M,CA,Nissan,Coupe,2012,2024-05-03 16:00:29.415798,Collision,3905.75,500,Approved,1150.9,False
POL000831,CLM00000831,75,F,NY,Kia,SUV,2022,2023-06-23 16:00:29.415798,Collision,792.2,500,Under Investigation,1310.13,False
POL000832,CLM00000832,61,M,CA,Kia,SUV,2013,2024-10-12 16:00:29.415798,Comprehensive,5136.04,2500,Approved,1366.48,False
POL000833,CLM00000833,34,M,IL,Toyota,SUV,2017,2024-04-21 16:00:29.415798,Liability,20164.17,500,Approved,1415.05,False
POL000834,CLM00000834,78,M,NY,Honda,Coupe,2010,2023-11-27 16:00:29.415798,Collision,4791.21,2500,Approved,1313.93,False
POL000835,CLM00000835,55,F,FL,Mercedes,Coupe,2022,2024-10-05 16:00:29.415798,Comprehensive,3271.07,250,Approved,1005.97,False
POL000836,CLM00000836,24,F,FL,Kia,Coupe,2022,2023-12-28 16:00:29.415798,Personal Injury Protection,751.85,250,Approved,2169.46,False
POL000837,CLM00000837,63,F,NC,BMW,Sedan,2015,2024-05-22 16:00:29.415798,Comprehensive,1374.37,500,Denied,1545.9,False
POL000838,CLM00000838,30,M,IL,Hyundai,Convertible,2010,2024-02-13 16:00:29.415798,Comprehensive,2819.05,250,Approved,1346.8,False
POL000839,CLM00000839,57,F,NC,BMW,Sedan,2023,2024-05-07 16:00:29.415798,Collision,1755.0,250,Under Investigation,1126.72,False
POL000840,CLM00000840,59,F,PA,Honda,SUV,2010,2024-03-06 16:00:29.415798,Uninsured Motorist,8318.66,1000,Pending,1558.0,False
POL000841,CLM00000841,26,M,TX,Kia,Convertible,2023,2025-01-24 16:00:29.415798,Uninsured Motorist,5083.24,1000,Denied,1495.96,False
POL000842,CLM00000842,67,F,GA,Chevrolet,Truck,2017,2025-05-12 16:00:29.415798,Uninsured Motorist,44019.09,2500,Approved,1521.63,False
POL000843,CLM00000843,44,F,PA,Hyundai,SUV,2020,2024-03-02 16:00:29.415798,Comprehensive,1117.83,250,Approved,1455.19,False
POL000844,CLM00000844,75,M,TX,Toyota,Hatchback,2013,2024-12-14 16:00:29.415798,Collision,3081.32,2500,Under Investigation,1739.39,False
POL000845,CLM00000845,19,M,NY,Toyota,Sedan,2021,2023-06-04 16:00:29.415798,Liability,747.33,2500,Approved,2281.32,False
POL000846,CLM00000846,22,M,NC,Audi,Coupe,2010,2024-11-04 16:00:29.415798,Comprehensive,322.97,250,Under Investigation,2196.83,False
POL000847,CLM00000847,46,F,NY,Ford,Sedan,2019,2023-12-06 16:00:29.415798,Comprehensive,6140.87,500,Under Investigation,1346.21,False
POL000848,CLM00000848,54,F,NY,Kia,Coupe,2016,2023-08-20 16:00:29.415798,Collision,4898.16,250,Pending,1325.58,False
POL000849,CLM00000849,55,F,TX,Honda,Convertible,2014,2024-01-27 16:00:29.415798,Personal Injury Protection,1268.27,1000,Pending,1240.41,False
POL000850,CLM00000850,36,M,IL,Hyundai,Hatchback,2014,2024-07-14 16:00:29.415798,Comprehensive,3271.58,250,Approved,1335.89,False
POL000851,CLM00000851,25,M,TX,Ford,Convertible,2010,2024-10-06 16:00:29.415798,Personal Injury Protection,1588.8,500,Approved,1437.13,False
POL000852,CLM00000852,65,F,OH,Honda,Hatchback,2023,2024-12-13 16:00:29.415798,Personal Injury Protection,1818.55,2500,Pending,1541.42,False
POL000853,CLM00000853,62,F,FL,Nissan,Sedan,2019,2024-01-26 16:00:29.415798,Uninsured Motorist,2164.0,2500,Approved,1240.37,False
POL000854,CLM00000854,18,M,FL,Kia,Coupe,2020,2025-05-01 16:00:29.415798,Collision,1216.14,1000,Approved,1956.29,False
POL000855,CLM00000855,39,M,PA,Mercedes,Convertible,2015,2024-09-23 16:00:29.415798,Personal Injury Protection,1455.86,1000,Denied,1226.88,False
POL000856,CLM00000856,69,M,FL,Mercedes,Hatchback,2023,2025-03-16 16:00:29.415798,Collision,1497.52,1000,Approved,1633.31,False
POL000857,CLM00000857,34,M,TX,Kia,SUV,2018,2025-05-22 16:00:29.415798,Uninsured Motorist,4549.98,2500,Under Investigation,1337.95,False
POL000858,CLM00000858,24,F,MI,Audi,SUV,2018,2024-10-08 16:00:29.415798,Collision,186.01,1000,Denied,1456.05,True
POL000859,CLM00000859,42,M,NC,Audi,Convertible,2017,2024-08-25 16:00:29.415798,Comprehensive,2374.09,250,Approved,1284.7,False
POL000860,CLM00000860,62,F,TX,Mercedes,Coupe,2014,2023-06-11 16:00:29.415798,Personal Injury Protection,1004.57,2500,Pending,1013.09,False
POL000861,CLM00000861,21,F,TX,Chevrolet,Convertible,2010,2023-08-28 16:00:29.415798,Collision,1041.53,500,Under Investigation,1463.75,False
POL000862,CLM00000862,53,F,GA,Hyundai,Sedan,2018,2024-03-21 16:00:29.415798,Liability,1762.25,2500,Denied,1434.72,False
POL000863,CLM00000863,23,M,NC,Mercedes,Hatchback,2010,2024-01-06 16:00:29.415798,Collision,2938.52,250,Approved,1672.78,False
POL000864,CLM00000864,77,M,OH,Chevrolet,Sedan,2017,2024-07-12 16:00:29.415798,Personal Injury Protection,2405.68,250,Approved,1397.27,False
POL000865,CLM00000865,48,M,FL,Ford,SUV,2014,2025-05-02 16:00:29.415798,Uninsured Motorist,1028.59,1000,Denied,998.45,False
POL000866,CLM00000866,36,M,NC,Chevrolet,Hatchback,2012,2024-01-29 16:00:29.415798,Uninsured Motorist,6134.58,2500,Approved,1067.7,False
POL000867,CLM00000867,78,F,FL,Ford,Convertible,2020,2024-04-02 16:00:29.415798,Personal Injury Protection,1208.82,2500,Approved,1703.24,False
POL000868,CLM00000868,61,M,PA,Honda,Sedan,2016,2025-04-03 16:00:29.415798,Comprehensive,1429.81,2500,Denied,1256.12,True
POL000869,CLM00000869,71,M,NC,BMW,Truck,2016,2025-01-09 16:00:29.415798,Comprehensive,3961.95,500,Approved,1786.08,False
POL000870,CLM00000870,56,F,FL,Honda,Coupe,2018,2024-06-05 16:00:29.415798,Uninsured Motorist,4106.67,1000,Approved,1198.35,False
POL000871,CLM00000871,44,M,OH,Mercedes,Coupe,2016,2024-09-20 16:00:29.415798,Uninsured Motorist,1616.96,250,Approved,1121.22,False
POL000872,CLM00000872,27,F,CA,Ford,Truck,2022,2024-12-11 16:00:29.415798,Personal Injury Protection,158.2,250,Approved,1168.56,True
POL000873,CLM00000873,43,F,NY,Mercedes,SUV,2020,2024-11-18 16:00:29.415798,Comprehensive,1229.68,1000,Under Investigation,1387.66,False
POL000874,CLM00000874,36,F,NY,Kia,Hatchback,2023,2024-05-11 16:00:29.415798,Uninsured Motorist,3504.8,250,Approved,1293.0,False
POL000875,CLM00000875,56,F,OH,Hyundai,Coupe,2012,2024-08-02 16:00:29.415798,Comprehensive,5934.92,250,Approved,1502.51,False
POL000876,CLM00000876,79,F,GA,Toyota,Truck,2020,2024-12-08 16:00:29.415798,Uninsured Motorist,2753.71,1000,Denied,1585.56,False
POL000877,CLM00000877,20,F,CA,Mercedes,Convertible,2022,2024-04-27 16:00:29.415798,Collision,1846.44,250,Pending,1883.72,False
POL000878,CLM00000878,62,F,PA,Hyundai,Truck,2023,2024-05-19 16:00:29.415798,Liability,29531.45,2500,Denied,1431.45,False
POL000879,CLM00000879,30,F,OH,Chevrolet,SUV,2022,2025-05-13 16:00:29.415798,Collision,2053.94,500,Approved,1528.52,False
POL000880,CLM00000880,67,M,NY,Honda,SUV,2010,2024-08-31 16:00:29.415798,Uninsured Motorist,5498.51,1000,Approved,1408.21,False
POL000881,CLM00000881,45,M,NY,Chevrolet,Sedan,2017,2024-02-26 16:00:29.415798,Liability,784.42,500,Under Investigation,1109.93,False
POL000882,CLM00000882,79,M,NY,Toyota,Coupe,2021,2024-04-02 16:00:29.415798,Liability,1002.08,250,Approved,1595.68,False
POL000883,CLM00000883,75,M,IL,Ford,Sedan,2012,2024-02-06 16:00:29.415798,Uninsured Motorist,5694.9,250,Denied,1511.19,False
POL000884,CLM00000884,37,F,OH,Kia,Truck,2021,2024-01-16 16:00:29.415798,Uninsured Motorist,8472.33,2500,Approved,1553.51,False
POL000885,CLM00000885,45,M,TX,Hyundai,Hatchback,2017,2023-09-25 16:00:29.415798,Comprehensive,2018.85,1000,Approved,1237.42,False
POL000886,CLM00000886,25,F,PA,Kia,Hatchback,2017,2023-12-08 16:00:29.415798,Uninsured Motorist,469.36,250,Under Investigation,1004.6,False
POL000887,CLM00000887,78,M,NY,BMW,SUV,2022,2024-04-12 16:00:29.415798,Personal Injury Protection,2521.08,1000,Denied,1855.71,False
POL000888,CLM00000888,58,M,FL,Mercedes,Hatchback,2014,2023-09-24 16:00:29.415798,Uninsured Motorist,3602.58,1000,Denied,1466.15,False
POL000889,CLM00000889,56,M,OH,Ford,Hatchback,2022,2024-11-23 16:00:29.415798,Personal Injury Protection,3290.58,1000,Approved,1066.95,False
POL000890,CLM00000890,18,F,IL,BMW,Hatchback,2021,2025-04-30 16:00:29.415798,Uninsured Motorist,1696.99,1000,Approved,2254.14,False
POL000891,CLM00000891,20,M,OH,Nissan,Truck,2022,2023-11-30 16:00:29.415798,Comprehensive,2558.35,1000,Approved,1746.6,False
POL000892,CLM00000892,30,F,PA,Mercedes,Hatchback,2010,2023-12-07 16:00:29.415798,Personal Injury Protection,1408.42,500,Approved,1186.27,False
POL000893,CLM00000893,45,F,IL,Chevrolet,Convertible,2022,2024-01-01 16:00:29.415798,Collision,980.6,2500,Approved,1503.83,False
POL000894,CLM00000894,79,M,PA,Honda,Hatchback,2019,2024-10-01 16:00:29.415798,Personal Injury Protection,6346.56,1000,Approved,1533.68,False
POL000895,CLM00000895,74,M,OH,Hyundai,Hatchback,2016,2024-03-03 16:00:29.415798,Comprehensive,3287.22,500,Approved,1251.19,False
POL000896,CLM00000896,77,M,TX,Toyota,Sedan,2021,2025-01-17 16:00:29.415798,Personal Injury Protection,2563.98,250,Pending,1417.72,False
POL000897,CLM00000897,66,F,PA,Toyota,Truck,2019,2024-11-12 16:00:29.415798,Uninsured Motorist,1795.17,1000,Under Investigation,1671.91,False
POL000898,CLM00000898,42,M,IL,Chevrolet,SUV,2014,2025-01-25 16:00:29.415798,Uninsured Motorist,2489.47,250,Pending,1064.51,False
POL000899,CLM00000899,73,F,IL,Audi,Sedan,2017,2024-03-09 16:00:29.415798,Comprehensive,3499.29,1000,Approved,1576.97,False
POL000900,CLM00000900,50,F,PA,Toyota,Coupe,2018,2023-09-04 16:00:29.415798,Liability,16792.4,500,Pending,1377.16,False
POL000901,CLM00000901,55,M,MI,Hyundai,Truck,2020,2023-12-09 16:00:29.415798,Uninsured Motorist,5736.11,500,Approved,1166.31,False
POL000902,CLM00000902,70,M,OH,Chevrolet,Convertible,2023,2024-03-23 16:00:29.415798,Collision,1531.02,500,Approved,1651.59,False
POL000903,CLM00000903,23,F,MI,Ford,Truck,2016,2024-01-12 16:00:29.415798,Comprehensive,1547.25,2500,Under Investigation,2235.79,False
POL000904,CLM00000904,75,F,GA,Toyota,Coupe,2023,2024-05-28 16:00:29.415798,Personal Injury Protection,1323.88,250,Approved,1491.92,False
POL000905,CLM00000905,61,F,OH,Kia,Coupe,2022,2023-11-24 16:00:29.415798,Personal Injury Protection,2439.33,2500,Approved,1189.75,False
POL000906,CLM00000906,62,M,PA,Chevrolet,Coupe,2016,2024-03-29 16:00:29.415798,Collision,1322.86,1000,Approved,1110.7,False
POL000907,CLM00000907,49,F,CA,Hyundai,SUV,2010,2023-06-08 16:00:29.415798,Uninsured Motorist,4792.58,250,Approved,1322.52,False
POL000908,CLM00000908,62,M,PA,Kia,Hatchback,2013,2025-05-19 16:00:29.415798,Comprehensive,211.98,500,Denied,1487.91,False
POL000909,CLM00000909,78,F,MI,Mercedes,Truck,2011,2024-11-21 16:00:29.415798,Collision,5090.69,250,Denied,1385.76,False
POL000910,CLM00000910,64,F,TX,Mercedes,Hatchback,2011,2023-10-01 16:00:29.415798,Uninsured Motorist,3926.0,500,Under Investigation,1197.74,False
POL000911,CLM00000911,38,M,PA,Toyota,Hatchback,2011,2024-02-29 16:00:29.415798,Comprehensive,10537.99,2500,Approved,1203.98,False
POL000912,CLM00000912,33,F,PA,Kia,Convertible,2013,2023-07-10 16:00:29.415798,Personal Injury Protection,7163.75,2500,Denied,1296.49,True
POL000913,CLM00000913,71,M,TX,Honda,Coupe,2023,2023-07-19 16:00:29.415798,Comprehensive,1504.63,500,Approved,1316.45,False
POL000914,CLM00000914,38,M,PA,Mercedes,SUV,2010,2024-12-11 16:00:29.415798,Liability,6401.57,500,Approved,1453.33,False
POL000915,CLM00000915,28,F,NY,Honda,Convertible,2013,2024-03-19 16:00:29.415798,Comprehensive,2519.79,1000,Pending,1137.36,False
POL000916,CLM00000916,77,M,CA,Ford,Sedan,2011,2025-05-08 16:00:29.415798,Liability,430.82,2500,Approved,1659.86,False
POL000917,CLM00000917,54,M,FL,Chevrolet,SUV,2014,2023-10-01 16:00:29.415798,Comprehensive,3494.1,2500,Denied,1267.93,False
POL000918,CLM00000918,53,F,CA,BMW,Hatchback,2012,2025-03-08 16:00:29.415798,Liability,1596.78,1000,Approved,1311.54,False
POL000919,CLM00000919,52,M,PA,Hyundai,SUV,2021,2024-10-08 16:00:29.415798,Personal Injury Protection,2981.62,2500,Denied,1067.77,False
POL000920,CLM00000920,36,M,NY,Chevrolet,Coupe,2017,2023-09-07 16:00:29.415798,Uninsured Motorist,15544.31,500,Denied,1401.01,False
POL000921,CLM00000921,37,M,OH,Hyundai,Sedan,2013,2023-06-06 16:00:29.415798,Liability,3732.33,250,Approved,1073.17,True
POL000922,CLM00000922,74,F,PA,Kia,Coupe,2010,2025-01-01 16:00:29.415798,Liability,1077.79,250,Approved,1233.7,False
POL000923,CLM00000923,35,M,MI,Ford,Sedan,2010,2024-03-11 16:00:29.415798,Personal Injury Protection,7819.81,2500,Denied,1288.01,False
POL000924,CLM00000924,64,F,NY,Nissan,Convertible,2021,2024-09-16 16:00:29.415798,Liability,4283.57,1000,Approved,1385.58,False
POL000925,CLM00000925,58,F,TX,Toyota,Hatchback,2019,2024-09-26 16:00:29.415798,Collision,957.99,500,Approved,990.02,False
POL000926,CLM00000926,66,M,NY,Hyundai,Sedan,2012,2024-08-18 16:00:29.415798,Personal Injury Protection,598.1,250,Denied,1201.96,False
POL000927,CLM00000927,31,M,TX,Hyundai,Sedan,2018,2024-05-07 16:00:29.415798,Collision,1121.77,500,Approved,1441.61,False
POL000928,CLM00000928,32,M,GA,Kia,Sedan,2016,2023-11-29 16:00:29.415798,Personal Injury Protection,6879.5,2500,Under Investigation,1445.42,True
POL000929,CLM00000929,48,F,FL,Honda,SUV,2011,2023-07-16 16:00:29.415798,Liability,2204.81,2500,Approved,1107.18,False
POL000930,CLM00000930,18,M,NC,Chevrolet,Convertible,2022,2024-02-07 16:00:29.415798,Collision,3232.92,250,Approved,1993.71,False
POL000931,CLM00000931,70,M,NY,Nissan,SUV,2018,2024-09-25 16:00:29.415798,Liability,781.7,2500,Denied,1471.09,False
POL000932,CLM00000932,71,M,IL,Audi,Hatchback,2019,2023-09-18 16:00:29.415798,Personal Injury Protection,7067.2,1000,Approved,1607.54,False
POL000933,CLM00000933,71,M,MI,Toyota,Sedan,2011,2023-07-30 16:00:29.415798,Liability,397.35,2500,Approved,1773.27,False
POL000934,CLM00000934,20,M,PA,BMW,Convertible,2012,2024-07-08 16:00:29.415798,Collision,1547.85,2500,Approved,1511.87,False
POL000935,CLM00000935,33,F,MI,Audi,Convertible,2020,2024-10-09 16:00:29.415798,Collision,4529.94,2500,Approved,1426.79,False
POL000936,CLM00000936,40,F,CA,Chevrolet,Truck,2022,2023-08-08 16:00:29.415798,Liability,970.07,500,Approved,1255.82,False
POL000937,CLM00000937,74,M,NC,Toyota,Hatchback,2019,2025-01-04 16:00:29.415798,Comprehensive,5508.95,500,Approved,1558.17,False
POL000938,CLM00000938,28,M,CA,Hyundai,Convertible,2023,2025-02-27 16:00:29.415798,Personal Injury Protection,1249.88,250,Approved,1352.36,False
POL000939,CLM00000939,29,M,GA,BMW,Sedan,2011,2025-04-26 16:00:29.415798,Personal Injury Protection,874.74,250,Approved,1513.57,False
POL000940,CLM00000940,27,M,NC,Honda,Sedan,2012,2023-07-18 16:00:29.415798,Liability,10791.15,250,Denied,994.03,False
